id,observed_on,time_observed_at,quality_grade,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name
37096054,21/12/19,2019-12-21 07:15:00 UTC,research,,1.489536557,103.9454572,280,31446,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
37098104,23/12/19,2019-12-23 02:52:00 UTC,research,,1.456686482,103.9957447,225,31446,obscured,open,TRUE,,,Green Iguana,Iguana iguana,Green Iguana,Reptilia,35342,Squamata,Iguanidae
37098293,23/12/19,2019-12-23 03:29:00 UTC,research,,1.323499269,103.9428662,276,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
37102750,30/12/19,2019-12-30 02:43:00 UTC,research,Bukit Timah Nature Reserve,1.351939789,103.7776891,114,114,,open,FALSE,,,Wagler's Pit Viper,Tropidolaemus wagleri,Wagler's Pit Viper,Reptilia,30936,Squamata,Viperidae
37102751,30/12/19,2019-12-30 03:41:00 UTC,research,Bukit Timah Nature Reserve,1.349867173,103.7774558,31,31,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37102764,30/12/19,2019-12-30 04:29:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.34756714,103.7767424,128,128,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
37102765,30/12/19,2019-12-30 02:07:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.35,103.7780556,,,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
37120267,1/1/11,2010-12-31 23:00:00 UTC,research,"Tanglin, Singapur",1.307153121,103.8186461,8,8,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
37120308,1/1/11,2010-12-31 23:05:00 UTC,research,"Tanglin, Singapur",1.315756164,103.8170556,15,15,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37120322,1/1/11,2010-12-31 23:00:00 UTC,research,"Tanglin, Singapur",1.312811858,103.8161208,31,31,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37120334,1/1/11,2010-12-31 23:00:00 UTC,research,"Tanjong Rhu, Singapur",1.304298242,103.8839284,15,15,,open,FALSE,,,Hemidactylus brookii,Hemidactylus brookii,Brook's House Gecko,Reptilia,34514,Squamata,Gekkonidae
37120348,1/1/11,2010-12-31 23:04:00 UTC,research,"Tanglin, Singapur",1.314002516,103.8150303,15,15,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
37120358,1/1/11,2010-12-31 23:01:00 UTC,research,"Central Water Catchment, Singapur",1.34263079,103.828451,31,31,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
37120369,1/1/11,2010-12-31 23:01:00 UTC,research,,1.383067937,103.9702345,31,31447,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
37120502,1/1/11,2010-12-31 23:00:00 UTC,research,"Tanjong Rhu, Singapur",1.304514613,103.8838501,8,8,,open,FALSE,,,Brook's House Gecko,Hemidactylus brookii,Brook's House Gecko,Reptilia,34514,Squamata,Gekkonidae
37120517,1/1/11,2010-12-31 23:01:00 UTC,research,"Marine Parade, Singapur",1.30454864,103.8838213,15,15,,,FALSE,,,Flat-tailed House Gecko,Hemidactylus platyurus,Flat-tailed House Gecko,Reptilia,33376,Squamata,Gekkonidae
37128503,31/12/19,,research,"Central Water Catchment, Singapore",1.373740217,103.8240405,664,664,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37147156,31/12/18,2019-01-01 02:45:00 UTC,research,新加坡宏茂桥,1.381342312,103.8227332,31,31,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
37147795,31/12/18,2019-01-01 02:50:00 UTC,research,新加坡宏茂桥,1.381817805,103.8224874,61,61,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
37153161,1/1/20,2020-01-01 04:54:00 UTC,research,"Lim Chu Kang, Singapore",1.440778177,103.7355684,2,2,,open,FALSE,,,Green Paddy Frog,Hylarana erythraea,Green Paddy Frog,Amphibia,65574,Anura,Ranidae
37178993,1/1/20,,research,,1.263104968,103.8172202,1727,31447,,obscured,TRUE,,,Bornean River Turtle,Orlitia borneensis,Bornean River Turtle,Reptilia,39947,Testudines,Geoemydidae
37190577,2/1/20,2020-01-01 23:56:06 UTC,research,"Clementi, Singapore",1.322899476,103.752666,42,42,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37213491,29/9/19,2019-09-29 01:27:09 UTC,research,"Neo Tiew Lane 2, Lim Chu Kang, Singapore, SG",1.416071393,103.7284872,25,25,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
37217502,16/8/19,2019-08-16 18:21:50 UTC,research,,1.57393695,103.6056647,,31446,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
37217831,13/7/19,2019-07-13 19:03:20 UTC,research,,1.384172875,103.6288075,,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
37219411,3/1/20,2020-01-03 01:00:33 UTC,research,"Central Catchment Area, Singapore, Singapore, SG",1.375858369,103.8240991,339,339,,open,FALSE,,,Lesser Oriental Chevrotain,Tragulus kanchil,Lesser Oriental Chevrotain,Mammalia,75193,Artiodactyla,Tragulidae
37221166,3/1/20,2020-01-03 09:41:00 UTC,research,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1526,1526,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
37222934,25/11/19,2019-11-25 09:46:36 UTC,research,"Ridley Park, Tanglin, Singapore, SG",1.30047833,103.8131467,14,14,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
37249863,4/1/20,2020-01-04 01:57:07 UTC,research,"Mount Faber Park, Telok Blangah, Singapore, SG",1.27716167,103.8115617,27,27,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
37249890,4/1/20,2020-01-04 01:54:23 UTC,research,"Mount Faber Park, Telok Blangah, Singapore, SG",1.276975,103.81153,26,26,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
37249944,4/1/20,2020-01-04 01:42:10 UTC,research,"Mount Faber Park, Telok Blangah, Singapore, SG",1.27750833,103.8129717,61,61,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37304668,31/12/19,2019-12-31 10:49:45 UTC,research,"Choa Chu Kang Avenue 3, Choa Chu Kang, Singapore, SG",1.37951667,103.7378,65,65,,,FALSE,,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,Carnivora,Felidae
37370023,18/4/19,2019-04-18 05:37:41 UTC,research,"Neo Tiew Lane 2, Lim Chu Kang, Singapore, SG",1.419233319,103.7218445,142,142,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
37371223,6/12/19,2019-12-06 06:14:28 UTC,research,"Sungei Buloh Wetland Reserve, Lim Chu Kang, Singapore, SG",1.445550191,103.7301858,32,32,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37395446,6/1/20,2020-01-06 10:07:00 UTC,research,"Central Water Catchment, Singapore",1.37166367,103.8250881,15,15,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37398007,8/1/20,2020-01-08 13:22:26 UTC,research,"Punggol Promenade Riverside Walk, Punggol, Singapore, SG",1.39381167,103.9184717,14,14,,open,FALSE,,,(Eight-) Striped Kukri Snake,Oligodon octolineatus,(Eight-) Striped Kukri Snake,Reptilia,29239,Squamata,Colubridae
37421865,9/1/20,2020-01-09 04:47:00 UTC,research,Windsor Park,1.360111639,103.826415,182,182,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
37423921,31/12/19,2019-12-31 05:57:00 UTC,research,"Marina South, Singapore",1.280594703,103.8609116,53,53,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
37427784,9/1/20,2020-01-09 13:18:00 UTC,research,"Yishun, Singapore",1.414378573,103.8427613,212,212,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
37444997,10/1/20,2020-01-10 01:37:50 UTC,research,"Jurong Town Hall Road, Jurong, Singapore, SG",1.32952,103.7431333,10,10,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
37449199,21/9/19,2019-09-21 02:07:58 UTC,research,"Labrador Nature Reserve, Singapore, Singapore, SG",1.26664647,103.8030306,32,32,,open,FALSE,,,Equatorial Spitting Cobra,Naja sumatrana,Equatorial Spitting Cobra,Reptilia,106451,Squamata,Elapidae
37450571,31/12/19,2019-12-31 00:35:39 UTC,research,"Pulau Ubin, Singapore, Singapore, SG",1.408088405,103.9904506,647,647,,open,FALSE,,,Banded Pig,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
37450924,1/1/20,2020-01-01 08:28:00 UTC,research,"HarbourFront, Singapore",1.267311301,103.8186555,15,15,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
37458385,25/11/19,2019-11-25 03:09:30 UTC,research,"Pulau Ubin, Singapore, Singapore, SG",1.40612167,103.95845,8,8,,open,FALSE,,,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
37474774,1/1/20,2020-01-01 09:40:00 UTC,research,"Bukit Merah, Singapore",1.267247787,103.821191,52,52,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
37474900,1/1/20,2020-01-01 09:47:00 UTC,research,"Bukit Merah, Singapore",1.268287138,103.8212774,61,61,,,FALSE,,,Green Crested Lizard,Bronchocela cristatella,Green Crested Lizard,Reptilia,31302,Squamata,Agamidae
37475677,11/1/20,2020-01-11 04:21:10 UTC,research,"Tagore Avenue, Thomson, Singapore, SG",1.379284583,103.828525,24,24,,open,FALSE,,,Sumatran Flying Dragon,Draco sumatranus,Sumatran Flying Dragon,Reptilia,99567,Squamata,Agamidae
37477988,11/1/20,2020-01-11 04:41:04 UTC,research,"Bukit Merah, Singapore",1.277483344,103.8126144,,,,open,FALSE,gps,gps,Equatorial Spitting Cobra,Naja sumatrana,Equatorial Spitting Cobra,Reptilia,106451,Squamata,Elapidae
37480848,11/1/20,2020-01-11 03:01:00 UTC,research,"Pasir Ris, Singapore",1.378226945,103.9529894,15,15,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
37480859,11/1/20,2020-01-11 03:25:00 UTC,research,"Pasir Ris, Singapore",1.378300483,103.9523756,4,4,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37484637,11/1/20,2020-01-11 02:38:00 UTC,research,"Novena, Singapore",1.328553375,103.8251661,50,50,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37488892,11/1/20,2020-01-10 19:37:13 UTC,research,"Depot Road, Telok Blangah, Singapore, SG",1.28172167,103.80352,65,65,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
37503947,19/11/19,,research,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1526,1526,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37503948,19/11/19,,research,singapore botanic gardens,1.31384,103.815914,66,66,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
37503949,19/11/19,,research,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1526,1526,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37503951,19/11/19,,research,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1526,1526,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37506394,2/1/20,2020-01-02 03:55:41 UTC,research,"Warren Golf and Country Club, Choa Chu Kang, Singapore, SG",1.388338333,103.73417,,,,open,FALSE,,,Green Iguana,Iguana iguana,Green Iguana,Reptilia,35342,Squamata,Iguanidae
37507999,12/1/20,2020-01-12 10:11:00 UTC,research,,1.257215197,103.8091382,15,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
37508101,11/1/20,2020-01-11 10:56:00 UTC,research,"Central Water Catchment, Singapore",1.348422492,103.8330547,61,61,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
37510145,11/1/20,,research,"Bukit Panjang, Singapore",1.363458986,103.7704534,111,111,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
37510150,11/1/20,,research,"Bukit Panjang, Singapore",1.363333366,103.7738391,100,100,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37510157,11/1/20,,research,"Bukit Panjang, Singapore",1.347888468,103.7765485,56,56,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37511208,12/1/20,2020-01-12 02:00:59 UTC,research,"Tyersall Avenue, Holland Village, Singapore, SG",1.310325,103.8134617,6,6,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37511253,12/1/20,2020-01-12 02:15:06 UTC,research,"Singapore Botanic Gardens, Holland Village, Singapore, SG",1.31508667,103.8144383,65,65,,open,FALSE,,,Common Slider,Trachemys scripta,Common Slider,Reptilia,39782,Testudines,Emydidae
37511325,12/1/20,2020-01-12 02:06:36 UTC,research,"Dell Lane, Holland Village, Singapore, SG",1.309525,103.8145367,8,8,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37514557,12/1/20,2020-01-12 02:55:00 UTC,research,"Bukit Panjang, Singapore",1.361966799,103.7753252,8,8,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
37514610,12/1/20,2020-01-12 06:26:44 UTC,research,"Singapore Botanic Gardens, Holland Village, Singapore, SG",1.32062295,103.8164032,10,10,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37519823,12/1/20,2020-01-12 04:09:00 UTC,research,"Lim Chu Kang, Singapore",1.439936,103.7348,,,,open,FALSE,,,Common Water Monitor,Varanus salvator,Common Water Monitor,Reptilia,114891,Squamata,Varanidae
37520706,11/1/20,2020-01-11 08:18:00 UTC,research,"30 Venus Dr, Singapore 573858",1.3599293,103.8272626,210,210,,open,FALSE,,,Peninsular Round-eyed Gecko,Cnemaspis peninsularis,Peninsular Round-eyed Gecko,Reptilia,507905,Squamata,Gekkonidae
37521472,8/1/20,2020-01-08 11:03:36 UTC,research,,1.26387236,103.9952025,65,31447,,obscured,TRUE,,,Smooth-coated Otter,Lutrogale perspicillata,Smooth-coated Otter,Mammalia,41856,Carnivora,Mustelidae
37524640,11/1/20,2020-01-11 18:26:00 UTC,research,"Pasir Ris, Singapore",1.377892858,103.9497396,212,212,,open,FALSE,,,Asian Painted Frog,Kaloula pulchra,Asian Painted Frog,Amphibia,326303,Anura,Microhylidae
37549417,13/1/20,2020-01-12 21:30:57 UTC,research,"Pasir Panjang Road, Pasir Panjang, Singapore, SG",1.284401519,103.7816041,5,5,,open,FALSE,,,Rotwangenschmuckschildkröte,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
37554239,13/1/20,2020-01-12 23:55:31 UTC,research,"Clementi, Singapore",1.322426192,103.7524155,7,7,,open,FALSE,gps,gps,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37555788,1/1/20,2020-01-01 10:56:00 UTC,research,"Bukit Merah, Singapore",1.269858941,103.8214316,128,128,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37555893,1/1/20,2020-01-01 10:59:00 UTC,research,"Bukit Merah, Singapore",1.269778186,103.8212669,161,161,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37556306,12/1/20,2020-01-12 04:29:00 UTC,research,Pasir Ris Park,1.3751126,103.9518445,207,207,,open,FALSE,,,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
37556307,12/1/20,2020-01-12 03:50:00 UTC,research,Pasir Ris Park,1.3751126,103.9518445,207,207,,open,FALSE,,,Paradise Flying Snake,Chrysopelea paradisi,Paradise Flying Snake,Reptilia,27214,Squamata,Colubridae
37580690,2/1/20,2020-01-02 05:39:00 UTC,research,,1.376530534,103.978583,530,31447,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
37581779,2/1/20,2020-01-02 06:01:00 UTC,research,"Central Water Catchment, Singapore",1.341230311,103.8155592,111,111,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
37582846,2/1/20,2020-01-02 06:16:00 UTC,research,"Central Water Catchment, Singapore",1.355225503,103.8051259,247,247,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37583250,14/1/20,2020-01-14 00:02:05 UTC,research,"Singapore, Opp Blk 408",1.317839826,103.7496964,9,9,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37584220,2/1/20,2020-01-02 06:38:00 UTC,research,"Central Water Catchment, Singapore",1.34419272,103.814107,86,86,,,FALSE,,,Varanus nebulosus,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37584221,2/1/20,2020-01-02 06:32:00 UTC,research,"Central Water Catchment, Singapore",1.347581076,103.8115326,104,104,,,FALSE,,,Varanus nebulosus,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
37585444,2/1/20,2020-01-02 06:54:00 UTC,research,"Central Water Catchment, Singapore",1.349959329,103.8087106,304,304,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
37607798,2/1/20,2020-01-02 07:26:00 UTC,research,"Central Water Catchment, Singapore",1.356138614,103.8048019,274,274,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
37607982,2/1/20,2020-01-02 07:31:00 UTC,research,"Central Water Catchment, Singapore",1.356667508,103.8033955,293,293,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
37608423,11/1/20,2020-01-11 03:03:00 UTC,research,"Pasir Ris Park, Singapore",1.378375576,103.9502817,190,190,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
37609048,2/1/20,2020-01-02 07:40:00 UTC,research,,1.370306212,103.6212994,207,31447,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
37609050,2/1/20,2020-01-02 07:41:00 UTC,research,,1.334344276,103.7788728,100,31447,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
37611168,15/1/20,2020-01-15 03:49:12 UTC,research,"ブキティマ自然保護区, シンガポール, シンガポール, SG",1.35458333,103.7767333,188,188,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
37611531,2/1/20,2020-01-02 07:58:00 UTC,research,,1.376595353,103.7160123,108,31447,,obscured,TRUE,,,Crab-eating Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,Primates,Cercopithecidae
37611647,2/1/20,2020-01-02 08:19:00 UTC,research,"Bukit Panjang, Singapore",1.354249185,103.7810889,148,148,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
37611780,2/1/20,2020-01-02 08:58:00 UTC,research,"Bukit Panjang, Singapore",1.352496626,103.7793046,351,351,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
37612708,15/1/20,2020-01-15 00:03:13 UTC,research,"Clementi, Singapore",1.323049975,103.7530391,5,5,,open,FALSE,gps,gps,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
